code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
7189,MB WORLD GROUP BERHAD,0.96,0.35,0.89,1.75,25.89,0.0,11.76,-39.56,7.21,1.3,3.75,2.14,0.98,2.81,1.6,1.17
7189,MB WORLD GROUP BERHAD,0.96,0.35,0.89,1.75,25.89,0.0,11.76,-39.56,7.21,1.3,3.75,2.14,0.98,2.81,1.6,1.17
7190,PELANGI PUBLISHING GROUP BHD.,0.29,-0.02,0.23,0.35,-11.05,-18.48,-13.15,18.1,68.93,-0.71,-1.16,-0.9,-0.53,-0.87,-0.68,0.27
7191,ADVENTA BERHAD,1.66,0.16,0.28,2.28,-68.65,-64.83,-38.81,16.72,0.0,25081.44,8634.09,55.72,18811.08,6475.57,41.79,0.94
7192,GOODWAY INTEGRATED INDUSTRIES BERHAD,0.165,-0.2,0.115,0.24,0.0,0.0,0.0,7.66,0.0,-2.0,-2.0,-2.0,-1.5,-1.5,-1.5,0.16
7195,COMINTEL CORPORATION BHD,0.12,0.1,0.05,0.31,0.0,0.0,0.0,-27.45,0.0,1.0,1.0,1.0,0.75,0.75,0.75,0.14
7197,GE-SHEN CORPORATION BERHAD,0.45,-0.08,0.28,0.65,0.0,0.0,0.0,8.85,0.0,-0.8,-0.8,-0.8,-0.6,-0.6,-0.6,0.4
7198,DPS RESOURCES BERHAD,0.065,0.02,0.035,0.09,0.0,0.0,0.0,-7.5,0.0,0.2,0.2,0.2,0.15,0.15,0.15,0.05
7199,KEIN HING INTERNATIONAL BERHAD,0.4,0.03,0.27,0.55,-27.6,25.03,-3.22,1.25,53.12,3.79,0.16,0.55,2.84,0.12,0.41,0.36
7200,TEK SENG HOLDINGS BERHAD,0.6,-0.03,0.115,0.645,0.0,0.0,0.0,20.5,33.59,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.29
7201,PROGRESSIVE IMPACT CORPORATION BERHAD,0.115,0.0,0.06,0.14,0.0,-25.42,-15.41,3.25,143.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09
7202,CLASSIC SCENIC BERHAD,0.685,0.04,0.57,1.07,-22.2,-9.18,-2.71,13.5,115.43,4.18,1.52,0.99,3.14,1.14,0.74,0.74
7203,WANG-ZHENG BERHAD,0.85,0.07,0.68,1.08,-7.98,2.49,0.67,11.22,35.09,1.52,0.84,0.89,1.14,0.63,0.67,0.81
7204,D&O GREEN TECHNOLOGIES BERHAD,0.7,0.03,0.43,0.925,27.43,99.47,2.0,14.25,10.36,0.11,0.03,0.29,0.08,0.02,0.22,0.59
7205,COCOALAND HOLDINGS BERHAD,1.84,0.15,1.39,2.22,-1.85,7.0,9.92,28.26,54.65,2.57,1.64,1.43,1.93,1.23,1.07,1.66
7206,TH HEAVY ENGINEERING BERHAD,0.085,0.01,0.04,0.145,0.0,0.0,0.0,13.11,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.07
7207,SUCCESS TRANSFORMER CORPORATION BERHAD,0.64,0.07,0.4,1.1,-10.35,-8.83,-1.12,18.19,8.85,1.49,1.29,0.82,1.12,0.97,0.62,0.63
7208,EURO HOLDINGS BERHAD,1.23,-0.05,0.08,1.52,0.0,0.0,0.0,-8.75,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.56
7209,CHEETAH HOLDINGS BERHAD,0.3,-0.01,0.18,0.35,-47.91,-45.84,-30.26,14.3,30.94,-20.4,-13.81,-1.1,-15.3,-10.36,-0.82,0.24
7210,FREIGHT MANAGEMENT HOLDINGS BERHAD,0.52,0.05,0.38,0.65,-13.51,-11.65,-2.37,14.08,53.96,1.84,1.59,0.88,1.38,1.19,0.66,0.47
7211,TAFI INDUSTRIES BERHAD,0.185,-0.05,0.175,0.365,0.0,0.0,0.0,1.0,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.24
7212,DESTINI BERHAD,0.135,-0.19,0.055,0.285,-60.26,-40.95,0.0,12.94,0.0,-3155.61,-87.3,-1.9,-2366.71,-65.47,-1.42,0.13
7214,A-RANK BERHAD,0.405,0.07,0.27,0.565,-11.52,2.94,0.0,10.02,25.25,1.8,0.75,0.88,1.35,0.56,0.66,0.37
7215,NI HSIN RESOURCES BERHAD,0.125,-0.02,0.055,0.2,-3.36,-5.65,-30.24,11.0,92.36,-0.52,-0.52,-3.66,-0.39,-0.39,-2.74,0.1
7216,KAWAN FOOD BERHAD,1.79,0.05,0.815,2.0,-30.13,-14.51,-4.99,30.42,23.58,6.85,1.58,0.82,5.14,1.18,0.62,1.21
7217,EONMETALL GROUP BERHAD,0.28,0.02,0.155,0.53,-23.17,-14.86,-0.97,3.75,22.62,1.4,0.65,0.28,1.05,0.49,0.21,0.28
7218,TRANSOCEAN HOLDINGS BHD,0.5,-0.13,0.42,0.59,-16.08,0.0,0.0,-3.75,0.0,-3.87,-1.3,-1.3,-2.9,-0.98,-0.98,0.48
7219,MINETECH RESOURCES BERHAD,0.28,-0.01,0.05,0.29,0.0,0.0,0.0,2.25,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.13
7221,BSL CORPORATION BERHAD,0.195,-0.01,0.08,0.39,-34.23,0.0,0.0,-6.0,0.0,-1.32,-0.1,-0.1,-0.99,-0.08,-0.08,0.18
7222,IMASPRO CORPORATION BERHAD,2.31,0.03,2.0,2.39,-60.44,-42.47,-21.84,115.25,78.04,745.65,30.22,2.47,559.24,22.66,1.85,2.13
7223,JADI IMAGING HOLDINGS BERHAD,0.04,-0.01,0.025,0.075,-57.25,-24.25,-23.32,2.5,0.0,-49.05,-0.48,-0.43,-36.79,-0.36,-0.32,0.04
7225,P.A. RESOURCES BERHAD,0.055,0.0,0.035,0.075,0.0,0.0,-24.4,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
7226,WATTA HOLDING BERHAD,0.47,0.02,0.365,0.7,0.0,0.0,0.0,0.12,0.0,0.2,0.2,0.2,0.15,0.15,0.15,0.48
7227,UMS-NEIKEN GROUP BERHAD,0.735,0.05,0.7,0.965,-26.03,-15.16,6.65,10.51,31.73,4.89,1.86,0.46,3.67,1.4,0.34,0.79
7228,T7 GLOBAL BERHAD,0.37,0.01,0.21,0.53,0.0,-13.2,-18.68,70.62,0.0,0.1,0.21,0.32,0.08,0.16,0.24,0.32
7229,FAVELLE FAVCO BERHAD,2.34,0.36,1.71,3.02,2.84,-1.72,8.67,7.43,33.44,4.13,5.28,3.13,3.1,3.96,2.35,2.14
7230,TOMEI CONSOLIDATED BERHAD,0.455,0.07,0.24,0.6,23.13,50.77,-7.97,2.5,14.22,0.3,0.16,1.28,0.22,0.12,0.96,0.36
7231,WELLCALL HOLDINGS BERHAD,0.845,0.07,0.55,1.23,5.54,4.61,10.59,36.52,67.56,0.88,0.93,0.71,0.66,0.7,0.53,0.77
7232,RESINTECH BERHAD,0.255,0.04,0.17,0.35,-5.27,-8.61,1.93,18.56,9.04,0.6,0.76,0.39,0.45,0.57,0.29,0.23
7233,DUFU TECHNOLOGY CORP. BERHAD,4.87,0.21,1.49,5.3,20.69,50.79,11.62,-4.0,12.39,0.97,0.46,1.35,0.73,0.34,1.01,2.75
7234,MESB BERHAD,0.23,0.05,0.155,0.53,0.0,0.0,0.0,4.25,0.0,0.5,0.5,0.5,0.38,0.38,0.38,0.28
7235,SUPERLON HOLDINGS BERHAD,0.705,0.06,0.4,1.08,-14.83,12.04,0.0,28.16,22.0,1.94,0.41,0.73,1.46,0.31,0.55,0.62
7237,POWER ROOT BERHAD,2.35,0.12,1.403,2.8,-15.53,-4.61,-4.45,37.62,50.04,5.14,2.34,2.32,3.85,1.76,1.74,1.86
7239,SCANWOLF CORPORATION BERHAD,0.19,0.01,0.065,0.36,0.0,0.0,0.0,-5.75,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.16
7240,VERTICE BERHAD,0.285,-0.07,0.1,0.97,0.0,0.0,0.0,9.0,0.0,-0.7,-0.7,-0.7,-0.52,-0.52,-0.52,0.39
7241,NEXTGREEN GLOBAL BERHAD,0.26,-0.06,0.14,0.485,0.0,0.0,0.0,26.0,18.43,-0.71,-0.71,-0.71,-0.53,-0.53,-0.53,0.25
7243,IMPIANA HOTELS BERHAD,0.1,0.0,0.055,0.45,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19
7245,WZ SATU BERHAD,0.21,-0.16,0.05,0.305,0.0,0.0,0.0,17.84,5.79,-1.69,-1.69,-1.69,-1.27,-1.27,-1.27,0.13
7246,SIGNATURE INTERNATIONAL BERHAD,0.345,0.0,0.155,0.54,-63.22,-34.16,-22.29,39.2,38.19,0.0,0.0,0.0,0.0,0.0,0.0,0.28
7247,SCGM BHD,1.77,0.02,0.76,1.95,0.0,0.0,0.0,-0.93,67.36,0.33,0.33,0.33,0.25,0.25,0.25,1.15
7248,SLP RESOURCES BERHAD,0.82,0.06,0.69,1.42,-7.5,10.63,19.81,20.54,49.13,1.4,0.53,0.38,1.05,0.4,0.29,0.93
7249,EWEIN BERHAD,0.345,0.14,0.185,0.73,33.96,71.72,5.54,34.12,25.79,0.49,0.24,1.32,0.37,0.18,0.99,0.36
7250,UZMA BERHAD,0.605,0.1,0.31,1.14,-15.24,-1.24,5.14,-33.75,0.0,2.72,1.08,0.78,2.04,0.81,0.58,0.58
7251,BARAKAH OFFSHORE PETROLEUM BERHAD,0.015,-0.37,0.01,0.08,0.0,0.0,0.0,6.78,0.0,-3.7,-3.7,-3.7,-2.78,-2.78,-2.78,0.03
7252,TEO SENG CAPITAL BERHAD,0.925,0.13,0.65,1.42,36.57,4.32,14.34,53.22,11.56,0.38,1.15,0.74,0.29,0.86,0.55,0.9
7253,HANDAL ENERGY BERHAD,0.22,-0.1,0.135,0.51,0.0,0.0,0.0,7.25,0.0,-1.0,-1.0,-1.0,-0.75,-0.75,-0.75,0.26
7277,DIALOG GROUP BERHAD,3.67,0.11,2.7,3.99,19.12,17.07,16.35,60.21,36.47,0.65,0.7,0.71,0.49,0.52,0.53,3.13
7285,TOMYPAK HOLDINGS BERHAD,0.485,-0.03,0.3,0.555,0.0,0.0,0.0,74.31,67.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.38
7293,YINSON HOLDINGS BERHAD,6.31,0.19,4.24,7.42,1.81,-6.05,22.27,20.67,12.56,1.94,3.08,0.83,1.46,2.31,0.62,5.29
7323,KEN HOLDINGS BERHAD,0.5,0.01,0.34,0.66,-59.45,-43.9,-14.87,30.9,21.03,83.19,6.48,0.3,62.39,4.86,0.22,0.45
7374,TIEN WAH PRESS HOLDINGS BERHAD,1.06,-0.08,0.76,1.34,0.0,0.0,0.0,-6.25,51.49,-1.21,-1.21,-1.21,-0.91,-0.91,-0.91,0.95
7382,GOLDEN LAND BERHAD,0.37,-0.1,0.3,0.52,0.0,0.0,0.0,47.16,17.09,-1.17,-1.17,-1.17,-0.88,-0.88,-0.88,0.37
7412,SHH RESOURCES HOLDINGS BERHAD,0.415,-0.06,0.275,0.55,0.0,0.0,0.0,2.0,15.05,-0.69,-0.69,-0.69,-0.52,-0.52,-0.52,0.37
7439,TECK GUAN PERDANA BERHAD,0.91,0.08,0.77,1.5,-32.79,-18.48,0.0,-3.84,0.0,12.23,2.93,0.8,9.17,2.2,0.6,1.01
7471,EDEN INC. BERHAD,0.165,0.01,0.09,0.375,0.0,0.0,0.0,-1.0,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.18
7471,EDEN INC. BERHAD,0.165,0.01,0.09,0.375,0.0,0.0,0.0,-1.0,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.18
7471,EDEN INC. BERHAD,0.165,0.01,0.09,0.375,0.0,0.0,0.0,-1.0,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.18
7471,EDEN INC. BERHAD,0.165,0.01,0.09,0.375,0.0,0.0,0.0,-1.0,0.0,0.1,0.1,0.1,0.08,0.08,0.08,0.18
7498,RALCO CORPORATION BERHAD,0.285,-0.06,0.18,0.32,0.0,0.0,0.0,35.5,0.0,-0.6,-0.6,-0.6,-0.45,-0.45,-0.45,0.23
7501,HARN LEN CORPORATION BHD,0.455,-0.16,0.29,0.7,0.0,0.0,0.0,42.25,0.65,-1.61,-1.61,-1.61,-1.21,-1.21,-1.21,0.43
7528,DKLS INDUSTRIES BHD,1.5,0.05,1.38,1.9,-51.1,-22.27,-9.25,16.28,19.71,140.7,3.1,1.08,105.52,2.33,0.81,1.55
7544,QUALITY CONCRETE HOLDINGS BERHAD,0.8,-0.04,0.72,1.43,0.0,0.0,0.0,57.9,40.76,-0.56,-0.56,-0.56,-0.42,-0.42,-0.42,0.95
7544,QUALITY CONCRETE HOLDINGS BERHAD,0.8,-0.04,0.72,1.43,0.0,0.0,0.0,57.9,40.76,-0.56,-0.56,-0.56,-0.42,-0.42,-0.42,0.95
7544,QUALITY CONCRETE HOLDINGS BERHAD,0.8,-0.04,0.72,1.43,0.0,0.0,0.0,57.9,40.76,-0.56,-0.56,-0.56,-0.42,-0.42,-0.42,0.95
7544,QUALITY CONCRETE HOLDINGS BERHAD,0.8,-0.04,0.72,1.43,0.0,0.0,0.0,57.9,40.76,-0.56,-0.56,-0.56,-0.42,-0.42,-0.42,0.95
7579,AWC BERHAD,0.48,0.04,0.195,0.755,2.59,19.17,18.2,15.0,25.7,0.44,0.22,0.23,0.33,0.16,0.17,0.38
7595,MGB BERHAD,0.5,0.03,0.33,0.74,175.09,28.64,0.0,21.93,0.0,0.02,0.1,0.3,0.02,0.08,0.22,0.47
7609,AJIYA BERHAD,0.375,0.03,0.2,0.52,-43.92,-21.09,-14.13,22.98,15.84,26.0,1.5,0.92,19.5,1.12,0.69,0.31
7617,MAGNA PRIMA BERHAD,0.76,-0.1,0.7,1.25,0.0,0.0,0.0,10.5,6.95,-1.07,-1.07,-1.07,-0.8,-0.8,-0.8,0.88
7668,HAI-O ENTERPRISE BERHAD,1.88,0.11,1.12,2.77,9.64,3.79,-2.48,19.71,60.31,1.09,1.43,2.02,0.82,1.07,1.52,1.66
7676,GUNUNG CAPITAL BERHAD,0.545,-0.03,0.255,0.655,0.0,0.0,0.0,-16.85,3.66,-0.31,-0.31,-0.31,-0.23,-0.23,-0.23,0.39
7692,WIDETECH (MALAYSIA) BERHAD,0.53,0.03,0.43,0.7,12.59,0.0,0.0,-11.75,0.0,0.16,0.3,0.3,0.12,0.22,0.22,0.52
7722,ASIA BRANDS BERHAD,0.4,0.05,0.3,0.58,0.0,-34.27,-11.79,62.3,3.59,0.52,8.64,1.09,0.39,6.48,0.82,0.39
7757,UPA CORPORATION BHD,1.91,0.14,1.74,2.3,-21.92,-5.75,-5.91,12.17,40.89,9.86,2.75,2.8,7.4,2.06,2.1,1.92
7765,RAPID SYNERGY BERHAD,5.72,0.05,5.4,6.17,0.0,-27.13,20.5,154.0,0.0,0.5,4.26,0.21,0.38,3.2,0.16,5.65
7773,EP MANUFACTURING BHD,0.275,-0.09,0.21,0.37,0.0,0.0,0.0,5.84,18.08,-1.06,-1.06,-1.06,-0.8,-0.8,-0.8,0.26
7803,RUBBEREX CORPORATION (M) BERHAD,3.14,0.04,0.43,4.54,4.88,18.7,2.8,7.56,51.07,0.47,0.27,0.52,0.35,0.2,0.39,1.79
7811,SAPURA INDUSTRIAL BERHAD,0.45,0.03,0.2,0.815,-18.17,-25.33,-4.86,10.72,72.7,1.78,3.53,0.67,1.34,2.65,0.5,0.4
7854,TIMBERWELL BERHAD,0.46,0.04,0.23,0.6,81.04,16.7,0.0,35.85,3.19,0.05,0.19,0.41,0.04,0.14,0.31,0.35
7889,THRIVEN GLOBAL BERHAD,0.215,0.03,0.14,0.48,0.0,8.11,2.96,15.5,1.37,0.3,0.21,0.25,0.22,0.16,0.19,0.25
7935,MILUX CORPORATION BERHAD,1.1,-0.07,0.76,1.15,0.0,0.0,0.0,26.0,0.0,-0.7,-0.7,-0.7,-0.52,-0.52,-0.52,0.89
7943,SAND NISKO CAPITAL BERHAD,0.185,-0.02,0.14,0.4,0.0,0.0,0.0,8.25,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.23
7986,CN ASIA CORPORATION BHD,0.39,-0.05,0.32,0.5,0.0,0.0,0.0,-11.12,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.38
8044,COMPUTER FORMS (MALAYSIA) BERHAD,1.06,-0.05,1.06,1.2,0.0,0.0,0.0,21.25,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,1.11
8052,CENTRAL GLOBAL BERHAD,0.38,-0.01,0.3,0.595,0.0,0.0,0.0,7.5,13.73,-0.11,-0.11,-0.11,-0.08,-0.08,-0.08,0.4
8079,LEE SWEE KIAT GROUP BERHAD,0.545,0.04,0.325,0.905,16.55,15.15,0.0,10.58,10.47,0.21,0.22,0.44,0.16,0.16,0.33,0.52
8117,POLY GLASS FIBRE (M) BERHAD,0.41,0.02,0.2,0.52,12.72,1.11,19.65,23.28,0.0,0.11,0.18,0.08,0.08,0.14,0.06,0.31
8125,DAIBOCHI BERHAD,2.34,0.08,1.45,2.6,2.97,0.97,11.58,55.5,0.0,0.68,0.75,0.45,0.51,0.56,0.34,1.83
8133,BOUSTEAD HEAVY INDUSTRIES CORPORATION BHD,0.72,-0.37,0.56,1.36,0.0,0.0,0.0,106.79,5.09,-3.89,-3.89,-3.89,-2.92,-2.92,-2.92,0.82
8141,MAJUPERAK HOLDINGS BERHAD,0.395,-0.02,0.18,0.445,-25.26,0.0,2.51,11.5,3.61,-1.1,-0.21,-0.16,-0.82,-0.16,-0.12,0.27
8176,ATA IMS BERHAD,1.25,0.08,0.665,1.85,50.91,0.0,0.0,4.23,0.0,0.15,0.8,0.8,0.11,0.6,0.6,1.06
8192,MERCURY INDUSTRIES BERHAD,0.56,-0.01,0.42,0.83,0.0,0.0,0.0,-26.75,40.38,-0.14,-0.14,-0.14,-0.11,-0.11,-0.11,0.56
8206,ECO WORLD DEVELOPMENT GROUP BERHAD,0.48,0.07,0.295,0.9,8.37,9.62,54.81,95.0,5.0,0.48,0.45,0.13,0.36,0.34,0.1,0.49
8273,PUBLIC PACKAGES HOLDINGS BHD,0.7,0.11,0.325,1.4,12.71,13.71,10.38,8.98,6.2,0.64,0.62,0.7,0.48,0.46,0.52,0.68
8303,LOTUS KFM BERHAD,0.315,0.0,0.08,0.335,0.0,0.0,0.0,-10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
8311,PESONA METRO HOLDINGS BERHAD,0.25,0.02,0.13,0.255,-19.05,-2.9,0.0,21.75,34.2,0.99,0.36,0.27,0.74,0.27,0.2,0.17
8338,DATAPREP HOLDINGS BHD,0.155,-0.02,0.06,0.28,0.0,0.0,0.0,-18.0,0.0,-0.2,-0.2,-0.2,-0.15,-0.15,-0.15,0.13
8346,PERAK CORPORATION BERHAD,0.14,-0.77,0.09,0.47,0.0,0.0,0.0,2.75,5.94,-8.16,-8.16,-8.16,-6.12,-6.12,-6.12,0.22
8362,KYM HOLDINGS BERHAD,0.245,-0.06,0.16,0.43,0.0,-10.81,0.0,-38.5,0.0,-0.6,-1.16,-0.6,-0.45,-0.87,-0.45,0.25
8397,TIONG NAM LOGISTICS HOLDINGS BERHAD,0.42,-0.01,0.26,0.6,0.0,0.0,0.0,32.78,18.83,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,0.37
8419,PANSAR BERHAD,0.9,0.02,0.43,0.91,-2.68,-12.57,0.0,32.25,37.65,0.37,0.69,0.28,0.28,0.52,0.21,0.59
8435,CONCRETE ENGINEERING PRODUCTS BERHAD,0.525,-0.14,0.4,0.885,0.0,0.0,0.0,-29.5,10.18,-1.54,-1.54,-1.54,-1.16,-1.16,-1.16,0.56
8435,CONCRETE ENGINEERING PRODUCTS BERHAD,0.525,-0.14,0.4,0.885,0.0,0.0,0.0,-29.5,10.18,-1.54,-1.54,-1.54,-1.16,-1.16,-1.16,0.56
8435,CONCRETE ENGINEERING PRODUCTS BERHAD,0.525,-0.14,0.4,0.885,0.0,0.0,0.0,-29.5,10.18,-1.54,-1.54,-1.54,-1.16,-1.16,-1.16,0.56
8435,CONCRETE ENGINEERING PRODUCTS BERHAD,0.525,-0.14,0.4,0.885,0.0,0.0,0.0,-29.5,10.18,-1.54,-1.54,-1.54,-1.16,-1.16,-1.16,0.56
8478,HWA TAI INDUSTRIES BERHAD,0.295,-0.01,0.15,0.35,0.0,0.0,0.0,19.84,0.0,-0.1,-0.1,-0.1,-0.08,-0.08,-0.08,0.22
8486,LION FOREST INDUSTRIES BERHAD,0.32,0.05,0.185,0.475,0.0,0.0,-25.48,67.22,38.24,0.69,0.69,4.92,0.52,0.52,3.69,0.28
8494,LBI CAPITAL BERHAD,0.47,0.06,0.345,0.875,-38.19,-14.69,-7.39,11.78,17.78,22.11,1.86,1.12,16.58,1.4,0.84,0.52
8524,TALIWORKS CORPORATION BERHAD,0.855,0.04,0.635,0.95,-15.76,-25.58,4.44,37.48,81.43,2.0,5.18,0.58,1.5,3.88,0.43,0.74
8532,SINOTOP HOLDINGS BERHAD,0.62,-0.16,0.08,0.765,0.0,0.0,0.0,33.65,0.0,-1.6,-1.6,-1.6,-1.2,-1.2,-1.2,0.31
8567,SALCON BERHAD,0.17,-0.01,0.1,0.28,0.0,0.0,0.0,19.75,16.52,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,0.16
8583,MAH SING GROUP BERHAD,0.535,0.07,0.305,0.95,-30.65,-22.66,-5.84,16.34,46.68,12.44,5.35,1.48,9.33,4.01,1.11,0.52
8591,CREST BUILDER HOLDINGS BERHAD,0.76,0.11,0.555,1.14,14.32,-0.39,2.7,9.5,21.75,0.69,1.39,1.16,0.52,1.04,0.87,0.75
8605,FEDERAL INTERNATIONAL HOLDINGS BERHAD,0.475,0.07,0.1,0.5,-12.37,1.86,12.7,24.62,2.51,1.57,0.65,0.39,1.18,0.49,0.29,0.23
8613,ENRA GROUP BERHAD,0.93,-0.16,0.9,1.46,0.0,0.0,0.0,-13.0,2.23,-1.64,-1.64,-1.64,-1.23,-1.23,-1.23,1.08
8621,LPI CAPITAL BHD,13.86,0.81,9.9,16.28,-9.66,2.57,9.71,26.28,70.0,25.11,12.0,8.57,18.83,9.0,6.43,12.01
8648,JASA KITA BERHAD,0.07,-0.02,0.065,0.115,0.0,0.0,0.0,6.25,28.54,-0.26,-0.26,-0.26,-0.2,-0.2,-0.2,0.08
8664,S P SETIA BERHAD,0.95,0.09,0.55,2.25,-41.24,-17.65,-8.22,21.59,33.77,57.06,4.04,1.98,42.8,3.03,1.48,1.11
8672,KAMDAR GROUP (M) BERHAD,0.2,0.0,0.12,0.38,-56.0,-49.54,-27.65,9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
8702,TEXCHEM RESOURCES BERHAD,0.49,-0.06,0.195,0.67,0.0,0.0,0.0,33.66,69.1,-1.01,-1.01,-1.01,-0.76,-0.76,-0.76,0.35
8745,LEWEKO RESOURCES BERHAD,0.15,-0.07,0.06,0.26,0.0,0.0,0.0,-8.0,0.0,-0.7,-0.7,-0.7,-0.52,-0.52,-0.52,0.13
8761,BREM HOLDING BERHAD,0.705,0.1,0.52,0.8,-3.91,-16.14,-1.79,47.72,42.41,1.8,4.13,1.57,1.35,3.1,1.18,0.61
8834,IREKA CORPORATION BERHAD,0.365,-0.15,0.27,0.59,0.0,0.0,0.0,-0.25,0.0,-1.5,-1.5,-1.5,-1.12,-1.12,-1.12,0.38
8869,PRESS METAL ALUMINIUM HOLDINGS BERHAD,4.63,0.11,2.74,5.24,-1.75,14.15,24.36,122.62,36.79,1.67,0.78,0.55,1.25,0.58,0.41,3.57
8877,EKOVEST BERHAD,0.56,0.05,0.285,0.95,-3.9,17.4,23.99,81.6,30.45,0.82,0.3,0.24,0.62,0.22,0.18,0.5
8885,AVILLION BERHAD,0.075,-0.04,0.02,0.18,0.0,0.0,0.0,-9.5,0.0,-0.4,-0.4,-0.4,-0.3,-0.3,-0.3,0.07
8893,MK LAND HOLDINGS BERHAD,0.115,0.0,0.05,0.19,-29.05,-38.1,-10.38,22.42,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.1
8907,EG INDUSTRIES BERHAD,0.455,0.03,0.195,0.52,-19.72,11.44,3.83,22.93,0.0,1.26,0.17,0.24,0.94,0.13,0.18,0.3
8923,JIANKUN INTERNATIONAL BERHAD,0.45,0.03,0.29,0.45,0.0,-43.24,-4.49,-13.1,0.0,0.3,20.17,0.38,0.22,15.13,0.29,0.34
8931,JERASIA CAPITAL BERHAD,0.24,0.02,0.13,0.42,-30.58,-28.7,28.25,7.98,1.61,1.92,1.77,0.07,1.44,1.33,0.05,0.23
8966,PROLEXUS BERHAD,0.61,0.03,0.305,1.1,-43.91,-26.75,12.93,12.65,135.86,55.16,5.4,0.39,41.37,4.05,0.29,0.57
8982,CEPATWAWASAN GROUP BERHAD,0.455,0.0,0.285,0.74,-18.52,-25.43,-17.89,21.36,30.61,0.0,0.0,0.0,0.0,0.0,0.0,0.44
9008,OMESTI BERHAD,0.52,0.05,0.32,0.715,0.0,0.0,0.0,-4.0,0.0,0.5,0.5,0.5,0.38,0.38,0.38,0.45
9016,EKSONS CORPORATION BERHAD,0.58,-0.02,0.385,0.795,0.0,0.0,0.0,-12.84,12.96,-0.23,-0.23,-0.23,-0.17,-0.17,-0.17,0.52
9059,TSH RESOURCES BERHAD,0.835,0.02,0.56,1.59,-9.29,-18.99,-5.83,13.42,55.02,0.53,1.15,0.42,0.4,0.86,0.32,0.9
9075,THETA EDGE BERHAD,0.37,0.03,0.16,0.58,-52.13,0.0,-52.49,9.75,0.0,79.13,0.3,85.33,59.35,0.22,64.0,0.3
9083,KUMPULAN JETSON BERHAD,0.17,-0.03,0.05,0.19,0.0,0.0,0.0,-3.88,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.1
9083,KUMPULAN JETSON BERHAD,0.17,-0.03,0.05,0.19,0.0,0.0,0.0,-3.88,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.1
9083,KUMPULAN JETSON BERHAD,0.17,-0.03,0.05,0.19,0.0,0.0,0.0,-3.88,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.1
9083,KUMPULAN JETSON BERHAD,0.17,-0.03,0.05,0.19,0.0,0.0,0.0,-3.88,0.0,-0.3,-0.3,-0.3,-0.22,-0.22,-0.22,0.1
9091,EMICO HOLDINGS BERHAD,0.145,0.02,0.08,0.25,-47.27,10.49,0.0,7.75,0.0,24.07,0.12,0.2,18.05,0.09,0.15,0.14
9113,ICONIC WORLDWIDE BERHAD,0.34,0.02,0.16,0.37,0.0,0.0,0.0,-8.62,0.0,0.2,0.2,0.2,0.15,0.15,0.15,0.23
9121,KPS CONSORTIUM BERHAD,0.37,0.04,0.265,0.53,-29.97,-2.48,6.64,-21.15,0.0,4.23,0.46,0.29,3.17,0.34,0.22,0.35
9148,ADVANCED PACKAGING TECHNOLOGY (M) BHD,1.96,-0.01,1.68,2.4,0.0,0.0,0.0,-94.6,105.37,-0.21,-0.21,-0.21,-0.16,-0.16,-0.16,1.92
9172,FORMOSA PROSONIC INDUSTRIES BERHAD,1.37,0.16,1.08,1.8,45.5,40.62,1.08,15.6,58.02,0.54,0.6,2.38,0.4,0.45,1.78,1.32
9199,LYSAGHT GALVANIZED STEEL BERHAD,2.01,0.22,1.95,2.7,-17.38,-9.42,-4.51,9.88,24.58,8.97,4.89,3.55,6.73,3.67,2.66,2.2
